,time,event
24779,2065.868871896472,A
24780,2065.896664741134,A
24781,2065.961524378258,A
24782,2065.979924071104,C
24783,2066.016863951285,D
24784,2066.0226302842248,C
24785,2066.0892633122307,A
24786,2066.0909501989054,A
24787,2066.312585606618,A
24788,2066.481453174991,C
24789,2066.6910643859273,C
24790,2066.7194062690337,A
24791,2066.7845115815094,B
24792,2066.797789889835,A
24793,2066.861412963854,B
24794,2066.883598234518,C
24795,2067.0340468497457,A
24796,2067.103222966183,A
24797,2067.1397081364844,C
24798,2067.172035066827,C
24799,2067.2258689706673,A
24800,2067.2838219080536,D
24801,2067.3710554211802,D
24802,2067.396063645459,D
24803,2067.443146121228,A
24804,2067.493216789508,B
24805,2067.586525011406,B
24806,2067.6465984218985,A
24807,2067.7377032746545,A
24808,2067.747931684039,A
24809,2067.760504269263,A
24810,2067.7767679364747,D
24811,2067.846061840802,C
24812,2067.9525164779693,A
24813,2068.017395342016,A
24814,2068.0391481719957,A
24815,2068.0964045094747,B
24816,2068.1607400195408,A
24817,2068.268381663413,C
24818,2068.3001175676377,D
24819,2068.681356352492,D
24820,2068.704706904153,B
24821,2068.7487509706175,A
24822,2068.933989059185,A
24823,2069.224185617928,A
24824,2069.354963758253,C
24825,2069.4486052616176,A
24826,2069.585122067668,A
24827,2069.618586200704,A
24828,2069.6862200723485,A
24829,2069.716851342022,A
24830,2069.7674389502126,A
24831,2069.920193005456,B
24832,2070.1812534538835,B
24833,2070.334535721237,D
24834,2070.372475935434,B
24835,2070.496581857567,A
24836,2070.5314254260675,B
24837,2070.624240053829,B
24838,2070.731763146575,A
24839,2070.7553978283536,D
24840,2070.7846388099088,A
24841,2070.8377597053986,A
24842,2070.868618652353,B
24843,2071.0048130631035,C
24844,2071.169144161682,A
24845,2071.1897355908004,D
24846,2071.2004961051002,A
24847,2071.2985552155105,C
24848,2071.339320960934,D
24849,2071.362209715953,A
24850,2071.3929950907636,A
24851,2071.4421183685768,B
24852,2071.56961560294,A
24853,2071.575291594474,A
24854,2071.7622588473623,A
24855,2071.8285165344805,C
24856,2072.1160010126355,A
24857,2072.147866092137,A
24858,2072.301010320929,D
24859,2072.3570373469047,A
24860,2072.3639637498545,A
24861,2072.4907435113146,A
24862,2072.5451176508523,A
24863,2072.569566615928,A
24864,2072.6332658857223,A
24865,2072.7832192709448,A
24866,2072.81791590034,A
24867,2073.0216661323097,D
24868,2073.13654999778,D
24869,2073.145737044137,D
24870,2073.260879932744,C
24871,2073.676320080345,D
24872,2073.7059961723216,D
24873,2073.758654237542,A
24874,2073.8859112964924,D
24875,2074.111657080285,A
24876,2074.160225600665,B
24877,2074.163510919497,D
24878,2074.4033323735184,D
24879,2074.4133145424166,D
24880,2074.491090710913,A
24881,2074.5019908380746,A
24882,2074.5630585692647,A
24883,2074.581591235919,A
24884,2074.64861271578,C
24885,2074.6624904272016,A
24886,2074.6899012393,A
24887,2074.778497751992,D
24888,2074.81062109145,D
24889,2074.866606040507,C
24890,2074.9163923386177,D
24891,2074.984819926677,D
24892,2075.0046300800573,A
24893,2075.1054055073087,D
24894,2075.1542349325077,C
24895,2075.243927672002,A
24896,2075.35394031278,A
24897,2075.359316674979,D
24898,2075.5780537746173,C
24899,2075.594627727617,D
24900,2075.617694376074,A
24901,2075.943911271027,A
24902,2076.1748942606837,C
24903,2076.206350307656,D
24904,2076.273587025196,A
24905,2076.414621574313,A
24906,2076.5060548367287,A
24907,2076.528423436446,D
24908,2076.5819821173623,A
24909,2076.65550759794,D
24910,2076.7438563797173,D
24911,2076.9458589657233,A
24912,2076.9901690622423,D
24913,2077.1408316315883,B
24914,2077.14991354792,C
24915,2077.3829909755846,A
24916,2077.5157246790855,C
24917,2077.6825058065288,A
24918,2077.868230254659,D
24919,2077.887665399838,A
24920,2077.993300334253,A
24921,2078.093179135625,A
24922,2078.1012576497965,A
24923,2078.11094925728,A
24924,2078.1152312958357,A
24925,2078.1366968787693,A
24926,2078.182092633023,A
24927,2078.253303553245,C
24928,2078.2757146297963,A
24929,2078.325000600829,B
24930,2078.3585475912028,A
24931,2078.369249417483,B
24932,2078.4214932658297,A
24933,2078.4900833890906,A
24934,2078.4988968714088,A
24935,2078.6039817036217,D
24936,2078.6078613544228,A
24937,2078.657671610272,A
24938,2078.74226382693,A
24939,2078.893720244958,A
24940,2078.950742439034,B
24941,2079.022488969637,C
24942,2079.160768544677,A
24943,2079.2478791858284,C
24944,2079.2532562864326,D
24945,2079.279209900607,A
24946,2079.4029415671703,A
24947,2079.4160302439136,C
24948,2079.4669338281724,D
24949,2079.552504738639,A
24950,2079.797938602749,A
24951,2080.003592315491,B
24952,2080.049011773896,D
24953,2080.074921336506,D
24954,2080.160758170821,C
24955,2080.1789712199757,A
24956,2080.2118579964085,C
24957,2080.258298480399,A
24958,2080.261869618569,A
24959,2080.3015094202765,D
24960,2080.4421474168425,D
24961,2080.4653270131585,A
24962,2080.5695197554583,B
24963,2080.7597081515232,D
24964,2080.76182863351,D
24965,2080.829717383831,D
24966,2080.901396364263,B
24967,2081.023699847427,A
24968,2081.1304571320115,D
24969,2081.1918652126433,C
24970,2081.336804243173,D
24971,2081.567912416315,B
24972,2081.622972736238,C
24973,2081.709623845613,A
24974,2081.737220789561,A
24975,2081.74110334402,C
24976,2081.802747849088,A
24977,2081.8776863625385,B
24978,2081.900849098964,A
24979,2082.000290895329,C
24980,2082.042766345456,A
24981,2082.045527205198,D
24982,2082.1614885267068,D
24983,2082.388231235973,D
24984,2082.4611387296504,A
24985,2082.4954682618672,A
24986,2082.527312868288,A
24987,2082.558820174961,A
24988,2082.5838568947124,A
24989,2082.633622638845,D
24990,2082.8469102057697,A
24991,2083.0723662948217,B
24992,2083.0737704898115,C
24993,2083.130443502772,D
24994,2083.202262092356,A
24995,2083.2710018638295,A
24996,2083.3576796744696,A
24997,2083.454507035532,B
24998,2083.498298223249,B
24999,2083.5669876507213,A
25000,2083.5944294908772,A
25001,2083.6664284396948,C
25002,2083.8549326030925,D
25003,2084.0282746844655,D
25004,2084.1300627352093,D
25005,2084.21078952204,D
25006,2084.3196590246907,D
25007,2084.323475741878,D
25008,2084.3797469784226,D
25009,2084.5033540779714,A
25010,2084.547636806444,D
25011,2084.6389220296287,D
25012,2084.666000117543,D
25013,2084.6792217649245,B
25014,2084.6803222308467,C
25015,2084.705846432383,A
25016,2084.7207655106517,C
25017,2084.8213835299275,C
25018,2085.1396119917285,A
25019,2085.208033993917,A
25020,2085.263376522847,B
25021,2085.2688507796797,A
25022,2085.5043478852813,A
25023,2085.656447540748,A
25024,2085.835985570151,C
25025,2085.886526729897,D
25026,2085.899840412876,B
25027,2085.9104213180717,A
25028,2085.968606903242,A
25029,2085.9952255374064,D
25030,2086.001614231889,D
25031,2086.047953554089,C
25032,2086.051543069172,A
25033,2086.0520118047975,A
25034,2086.13737508458,A
25035,2086.149060176564,A
25036,2086.233860790519,A
25037,2086.2637831725447,A
25038,2086.4817421117773,B
25039,2086.740766482997,A
25040,2086.7543674036906,D
25041,2086.781199578244,A
25042,2086.8090618019887,A
25043,2087.049499406221,A
25044,2087.108923340389,C
25045,2087.3571144530933,A
25046,2087.426986865907,D
25047,2087.4490320658333,A
25048,2087.5215758525205,A
25049,2087.5584808450008,A
25050,2087.644523251729,D
25051,2087.6719574872254,B
25052,2087.71492246662,A
25053,2087.7168195646855,D
25054,2087.8437691584627,C
25055,2087.8852392172976,B
25056,2088.0196434857235,B
25057,2088.1416149926,A
25058,2088.222231938539,A
25059,2088.2877767646864,D
25060,2088.38361030252,A
25061,2088.5196240080263,C
25062,2088.549849807673,B
25063,2088.580178120792,D
25064,2088.636741257936,A
25065,2088.8204415964824,B
25066,2088.853117289129,A
25067,2088.871477211702,C
25068,2089.0328078688826,A
25069,2089.050449244301,D
25070,2089.3563193917134,C
25071,2089.380089622632,A
25072,2089.608260693147,C
25073,2089.6485876032057,A
25074,2089.8175502987824,C
25075,2089.9195178860696,A
25076,2090.008451202276,A
25077,2090.0962551278117,C
25078,2090.115160299386,C
25079,2090.1701595809645,A
25080,2090.230087024056,B
25081,2090.4067591707285,B
25082,2090.450342655441,A
25083,2090.547254688859,D
25084,2090.5687369297407,A
25085,2090.737915040788,B
25086,2090.8149629370373,A
25087,2090.950244650037,A
25088,2090.95893448814,A
25089,2091.023745550682,B
25090,2091.120143572121,A
25091,2091.126247798092,A
25092,2091.1967365171035,A
25093,2091.2950982987086,D
25094,2091.4503028499407,C
25095,2091.5607697130263,A
25096,2091.6023614291203,A
25097,2091.9412714285068,C
25098,2091.980566095155,A
25099,2092.0531273697484,C
25100,2092.072064934906,D
25101,2092.1160023814564,D
25102,2092.2452542454853,D
25103,2092.3903896725224,A
25104,2092.602952483784,D
25105,2092.7112200417396,C
25106,2092.740458102347,D
25107,2092.7954540293263,A
25108,2092.827065367307,A
25109,2092.9025770496096,B
25110,2092.9808247537044,A
25111,2093.121366271182,D
25112,2093.134203616094,A
25113,2093.210860980721,B
25114,2093.2521548394084,A
25115,2093.2687912553615,A
25116,2093.3089819157185,A
25117,2093.3748120563628,B
25118,2093.4647313185696,A
25119,2093.4909778684373,A
25120,2093.5054221908213,A
25121,2093.5592370357144,A
25122,2093.652835080682,D
25123,2093.730180985865,D
25124,2093.758814316954,A
25125,2093.784689375726,A
25126,2093.8260950388944,A
25127,2093.826756245288,A
25128,2094.0201800237633,A
25129,2094.110227131208,A
25130,2094.1371202040964,D
25131,2094.1402392345317,A
25132,2094.4318839978287,A
25133,2094.540900683361,C
25134,2094.6612447834386,A
25135,2094.6739950119427,C
25136,2094.7427777126136,D
25137,2094.8415019505874,B
25138,2094.895631054573,B
25139,2094.925079350011,A
25140,2094.9646491706344,A
25141,2094.9988271535613,A
25142,2095.1832151916087,D
25143,2095.1978792457458,B
25144,2095.201839509225,A
25145,2095.21702519162,A
25146,2095.238978532901,A
25147,2095.3159991561465,A
25148,2095.5121755758605,D
25149,2095.5315377999977,A
25150,2095.599704413222,A
25151,2095.636469938166,C
25152,2095.869890810231,A
25153,2095.8747569846882,B
25154,2096.119850569885,A
25155,2096.170580061316,D
25156,2096.2317791446562,A
25157,2096.3220481761546,A
25158,2096.3669462980874,A
25159,2096.3948293539997,A
25160,2096.399887920816,D
25161,2096.431372703592,C
25162,2096.5234545403887,A
25163,2096.5271014994228,D
25164,2096.5374071060387,A
25165,2096.9075915800518,A
25166,2096.949265867056,C
25167,2096.970277024272,D
25168,2097.1214531504997,A
25169,2097.2289544844148,A
25170,2097.2384529314368,A
25171,2097.3800241328327,D
25172,2097.57600162196,A
25173,2097.6852191035237,D
25174,2097.8278091543607,B
25175,2097.9050073123904,A
25176,2098.08045330417,A
25177,2098.110008359112,A
25178,2098.25331443188,C
25179,2098.264228687901,C
25180,2098.5566932346687,A
25181,2098.5853789373386,A
25182,2098.6246555445305,A
25183,2098.7059807536666,D
25184,2098.8713549038334,B
25185,2098.9612323090223,A
25186,2099.045776649061,B
25187,2099.0680812723035,A
25188,2099.0699074650006,A
25189,2099.239226961413,B
25190,2099.2853986888827,A
25191,2099.4051479098966,D
25192,2099.408000833836,A
25193,2099.9993515083324,D
25194,2100.0613607147875,A
25195,2100.128823071429,A
25196,2100.227589400233,D
25197,2100.262172901066,D
25198,2100.3250261771827,A
25199,2100.5929079148345,D
25200,2100.632673131469,D
25201,2100.8915514186347,A
25202,2100.9213954693523,A
25203,2101.022126140668,B
25204,2101.164046536481,A
25205,2101.2650966338942,D
25206,2101.2837103065945,A
25207,2101.401571582377,A
25208,2101.588409209037,A
25209,2101.6029398824758,D
25210,2101.6205195652187,A
25211,2101.6381360876217,A
25212,2101.6382496272868,D
25213,2101.6619762066084,D
25214,2101.785873857533,B
25215,2101.8082053144653,A
25216,2101.839466587739,A
25217,2101.8921251969487,A
25218,2102.0109817037132,A
25219,2102.024292814252,A
25220,2102.1934007703867,B
25221,2102.225260327539,D
25222,2102.5455466090248,A
25223,2102.5726659711245,B
25224,2102.5824416060054,A
25225,2102.6049802735433,A
25226,2102.6698544759893,A
25227,2102.7412643221037,A
25228,2102.8220580333623,C
25229,2102.832515692423,C
25230,2103.0870567909387,A
25231,2103.1708027634904,A
25232,2103.193653829472,A
25233,2103.2512558158405,A
25234,2103.2783669556807,A
25235,2103.439170835304,D
25236,2103.5213484720252,A
25237,2103.6257157622626,D
25238,2103.647909092594,A
25239,2103.6646089304973,D
25240,2103.90013587683,A
25241,2103.918327590055,D
25242,2104.015887451804,A
25243,2104.077865233848,D
25244,2104.144461016948,D
25245,2104.3392118093648,A
25246,2104.5063618050212,A
25247,2104.5205844447896,B
25248,2104.558379884909,D
25249,2104.5997530711547,D
25250,2104.6236110663003,A
25251,2104.633005633336,D
25252,2104.679042547928,A
25253,2104.6925616187273,A
25254,2104.796977014996,A
25255,2104.9587833726664,A
25256,2104.969078484004,D
25257,2105.0979426775334,B
25258,2105.1333854419845,A
25259,2105.3362285543435,A
25260,2105.3412948065993,B
25261,2105.42586463322,A
25262,2105.520092794596,B
25263,2105.8511285015825,A
25264,2105.8814903058646,D
25265,2105.99187393849,B
25266,2106.019453283612,A
25267,2106.133267418012,A
25268,2106.1372363121113,A
25269,2106.2396583321424,D
25270,2106.2726616614777,A
25271,2106.405863563927,C
25272,2106.4495695231767,A
25273,2106.516101956725,A
25274,2106.5503178918475,C
25275,2106.7003185984768,A
25276,2106.7180807316713,D
25277,2106.84511414432,A
25278,2106.8539218917244,D
25279,2106.8618381925507,D
25280,2106.872530197802,A
25281,2106.9487554718307,A
25282,2107.261723665248,C
25283,2107.306879954604,A
25284,2107.308449307021,A
25285,2107.566400388136,D
25286,2107.601353976902,A
25287,2107.608663181205,D
25288,2107.6380473102795,A
25289,2107.7294209620622,D
25290,2107.7311330945977,A
25291,2107.8429086706965,D
25292,2107.963076974079,A
25293,2108.1350542627915,C
25294,2108.231350919332,B
25295,2108.264997926308,C
25296,2108.705717023635,A
25297,2108.722891463966,A
25298,2108.844744887742,A
25299,2109.0764640198813,C
25300,2109.2981767161427,D
25301,2109.37639591802,A
25302,2109.393656505055,B
25303,2109.433503804289,B
25304,2109.441099976764,C
25305,2109.5725377379486,D
25306,2109.5921646136762,D
25307,2109.6365592556713,B
25308,2109.7484201169536,B
25309,2109.792260770997,A
25310,2109.8910432212024,A
25311,2109.9532225217717,A
25312,2110.1071939289154,D
25313,2110.118661263309,D
25314,2110.1498035405994,A
25315,2110.161807852249,A
25316,2110.405002254773,A
25317,2110.4488032865315,A
25318,2110.5374727484627,A
25319,2110.6176041369567,A
25320,2110.7680275989137,A
25321,2110.7898608572486,A
25322,2110.821925201499,C
25323,2110.822539925543,C
25324,2110.8308222764217,C
25325,2110.8978737515313,D
25326,2111.058816816525,C
25327,2111.083044928249,C
25328,2111.1950735265177,D
25329,2111.1975302018354,A
25330,2111.3117204071955,C
25331,2111.5188117772423,B
25332,2111.5285570590795,A
25333,2111.554397303275,C
25334,2111.5750159434974,A
25335,2111.811588489738,D
25336,2111.975868638794,B
25337,2112.001477976666,B
25338,2112.040208269159,A
25339,2112.1521173916667,A
25340,2112.2175572996953,A
25341,2112.2685036351927,B
25342,2112.2954519652394,A
25343,2112.326410107501,A
25344,2112.336687701545,A
25345,2112.33891504275,A
25346,2112.421221099818,C
25347,2112.5091640877013,B
25348,2112.579368041948,D
25349,2112.594886649992,A
25350,2112.6358920586495,A
25351,2112.841906856766,D
25352,2113.0107517180195,A
25353,2113.041153098604,D
25354,2113.0845206383483,C
25355,2113.1140701759878,C
25356,2113.1736211978987,D
25357,2113.2269411907414,A
25358,2113.278378784284,C
25359,2113.343457438079,A
25360,2113.3564659050417,B
25361,2113.399431879599,B
25362,2113.440114675949,A
25363,2113.6675908369016,C
25364,2113.8459449131065,A
25365,2113.926402800926,C
25366,2113.9772327798387,A
25367,2113.989644081167,D
25368,2114.120874108546,A
25369,2114.2658064592924,C
25370,2114.297807924788,A
25371,2114.447734065264,A
25372,2114.627706329346,A
25373,2114.6469375666406,D
25374,2114.74594640466,B
25375,2114.8290473183743,C
25376,2114.839566506423,B
25377,2114.84353984724,B
25378,2114.9974914631866,D
25379,2115.018675521103,D
25380,2115.0235884439358,A
25381,2115.1552780425013,A
25382,2115.1704593466548,C
25383,2115.193249886222,D
25384,2115.194457736297,C
25385,2115.292935092247,A
25386,2115.3981714686884,A
25387,2115.4621252966303,D
25388,2115.58677918202,D
25389,2115.6919957216887,C
25390,2115.779555576993,D
25391,2115.8227719541364,A
25392,2115.836041434103,D
25393,2115.951586344983,A
25394,2116.004887989138,C
25395,2116.0303507479885,C
25396,2116.4067339265525,C
25397,2116.4383038106507,A
25398,2116.6214957976927,C
25399,2116.6396911415445,A
25400,2116.700307232581,A
25401,2116.7650302629127,C
25402,2116.772582641919,D
25403,2116.7851555229777,A
25404,2116.8372769434955,D
25405,2116.901831885197,B
25406,2116.9291830886373,C
25407,2116.967950422925,A
25408,2116.972893186461,A
25409,2117.0707542049663,D
25410,2117.106581225274,B
25411,2117.229984646806,A
25412,2117.2627856127842,D
25413,2117.291659453393,D
25414,2117.2932964408587,A
25415,2117.3082066085335,A
25416,2117.5000569241643,B
25417,2117.6235818029927,D
25418,2117.7028828790017,A
25419,2117.7539731342786,D
25420,2117.783966533911,A
25421,2117.7930415774663,C
25422,2117.9334533221368,B
25423,2118.0119718716746,D
25424,2118.082087915992,C
25425,2118.092330237174,A
25426,2118.15847623563,A
25427,2118.1992932251364,D
25428,2118.294433626713,D
25429,2118.298705312704,A
25430,2118.3904659511454,B
25431,2118.477162167337,D
25432,2118.6459306633965,A
25433,2118.698542354437,D
25434,2118.7248889112648,D
25435,2118.740518430507,B
25436,2118.861602597948,A
25437,2118.871280993941,A
25438,2119.0119465903535,A
25439,2119.0445101811674,A
25440,2119.1075153592183,A
25441,2119.1321740288136,A
25442,2119.138725584184,A
25443,2119.152292380235,A
25444,2119.157941844844,B
25445,2119.2117810025798,D
25446,2119.460992653527,D
25447,2119.4650505811146,A
25448,2119.542557249522,A
25449,2119.5461420125935,C
25450,2119.548563252465,C
25451,2119.680820632698,A
25452,2119.7616041342376,A
25453,2119.799114746531,A
25454,2119.848517327302,C
25455,2119.98252421103,D
25456,2119.986762808689,D
25457,2120.0301553669706,A
25458,2120.3148048582675,A
25459,2120.3655628710194,A
25460,2120.3873167117417,B
25461,2120.455468721433,D
25462,2120.537946201113,A
25463,2120.5813870956795,B
25464,2120.7429228348487,A
25465,2120.8853292978533,D
25466,2120.935028658146,B
25467,2120.964158951252,A
25468,2121.077864339446,D
25469,2121.0890094873243,C
25470,2121.182689704329,D
25471,2121.2543199380625,D
25472,2121.271789637707,A
25473,2121.4466383215718,A
25474,2121.677949067644,A
25475,2121.746718892091,C
25476,2121.90479075473,C
25477,2121.9909468552405,A
25478,2122.3089335997065,D
25479,2122.315722926712,B
25480,2122.4346014676457,A
25481,2122.436094938805,A
25482,2122.526659505555,A
25483,2122.586197784309,A
25484,2122.6157893146037,A
25485,2122.6347369740583,A
25486,2122.645518947329,B
25487,2122.659072169305,D
25488,2122.7501834211803,A
25489,2122.940764719758,C
25490,2122.955563740287,B
25491,2122.9662378713774,D
25492,2122.9927411222993,A
25493,2123.3420416418226,A
25494,2123.4483952423457,A
25495,2123.5214054159296,D
25496,2123.5747064168163,A
25497,2123.642650946561,D
25498,2123.6642489901387,A
25499,2123.723426765804,A
25500,2123.773777388912,A
25501,2123.778633308706,A
25502,2124.2133156642217,A
25503,2124.2336387461073,D
25504,2124.393152328554,A
25505,2124.4465598626775,A
25506,2124.569266300559,A
25507,2124.719782450308,A
25508,2124.7364589348317,A
25509,2124.7374678033066,C
25510,2124.7572930469755,A
25511,2124.7757718784915,A
25512,2124.837063744362,C
25513,2124.920615377473,B
25514,2124.981543564287,D
25515,2125.0091171566282,D
25516,2125.0251413509227,A
25517,2125.121077052117,A
25518,2125.218271607255,B
25519,2125.239126249542,A
25520,2125.2959668936637,B
25521,2125.3868438424083,A
25522,2125.531358818237,A
25523,2125.562943886849,A
25524,2125.5861224353007,A
25525,2125.597015270042,A
25526,2125.6711194155787,A
25527,2125.7933959024426,A
25528,2125.7963153371165,A
25529,2126.0270072909816,D
25530,2126.070252714573,A
25531,2126.1417291137705,A
25532,2126.5431335125295,A
25533,2126.657664363256,A
25534,2126.6804528461244,D
25535,2126.7657578660237,A
25536,2126.7707898915373,A
25537,2126.810341300479,D
25538,2126.818776098313,A
25539,2126.9328915229016,C
25540,2127.0353096425424,A
25541,2127.1771498644503,C
25542,2127.2541265081795,C
25543,2127.425111111332,A
25544,2127.4460566102593,A
25545,2127.611608762764,A
25546,2127.61779020045,D
25547,2127.6251311391297,D
25548,2127.678130900641,C
25549,2127.7628241001253,B
25550,2127.802908245188,A
25551,2128.0078502730685,A
25552,2128.0095486470886,A
25553,2128.0276698446105,A
25554,2128.174893463485,D
25555,2128.381652907873,A
25556,2128.402042190184,C
25557,2128.4139819020456,A
25558,2128.4573785515413,A
25559,2128.475446025388,A
25560,2128.5325052599583,D
25561,2128.5676811585918,A
25562,2128.9243922187698,A
25563,2129.0893374647526,D
25564,2129.4003964233775,A
25565,2129.4495252543047,A
25566,2129.4511561474465,A
25567,2129.504976958218,A
25568,2129.5572717073173,A
25569,2129.905964424076,C
25570,2130.095117809541,A
25571,2130.1408431612285,A
25572,2130.168038938457,D
25573,2130.335538307739,A
25574,2130.376877327184,D
25575,2130.5413698374623,A
25576,2130.574866188348,A
25577,2130.9651049654917,C
25578,2131.0336977844454,D
25579,2131.04409233454,C
25580,2131.067849290669,A
25581,2131.0850817535393,D
25582,2131.1767845009053,A
25583,2131.21306599749,A
25584,2131.217704901222,C
25585,2131.299232667466,D
25586,2131.3864589842583,A
25587,2131.4020797342155,A
25588,2131.426238897164,C
25589,2131.4447941623985,C
25590,2131.4485518199976,A
25591,2131.4492655664003,C
25592,2131.450952141151,A
25593,2131.4947070164103,D
25594,2131.532329451905,C
25595,2131.535360039069,A
25596,2131.573779970037,C
25597,2131.649012571968,C
25598,2131.6559938520613,C
25599,2131.772987275841,D
25600,2131.7834007735605,C
25601,2131.8238890310313,C
25602,2131.8314371593938,B
25603,2131.836306811052,A
25604,2131.884034379708,A
25605,2132.01872839893,A
25606,2132.0369857467913,B
25607,2132.0436691759282,A
25608,2132.0471375730067,C
25609,2132.1525897971883,B
25610,2132.160059940232,D
25611,2132.164217360977,A
25612,2132.2724632110035,C
25613,2132.3144410738787,D
25614,2132.412386251153,C
25615,2132.4776643085543,C
25616,2132.5636828068164,C
25617,2132.7815481361336,C
25618,2133.1302645863448,A
25619,2133.185344501042,C
25620,2133.253936061936,D
25621,2133.4808418027555,A
25622,2133.881551379454,D
25623,2133.9572576413902,D
25624,2134.0449507317744,A
25625,2134.166878781121,D
25626,2134.2682735381954,D
25627,2134.420253794121,D
25628,2134.696962274052,A
25629,2134.910649627618,A
25630,2134.9310369621307,A
25631,2135.044665205669,C
25632,2135.13069645177,B
25633,2135.2630635832043,C
25634,2135.3202665991075,A
25635,2135.5674010594726,A
25636,2135.7808011984275,D
25637,2135.7938872348677,B
25638,2135.826907927745,A
25639,2135.8292441428075,A
25640,2135.8672757474715,B
25641,2135.977974274036,B
25642,2136.0309856123567,A
25643,2136.0978677483613,A
25644,2136.395618137021,C
25645,2136.4616587003,A
25646,2136.7745077959225,D
25647,2136.8744423438216,D
25648,2136.877562743828,C
25649,2136.941085942979,A
25650,2137.0664266185017,A
25651,2137.093626404437,B
25652,2137.105729950239,B
25653,2137.122873647536,A
25654,2137.156536136805,C
25655,2137.184094130056,A
25656,2137.4720170275414,B
25657,2137.518330518768,A
25658,2137.521841070828,A
25659,2137.5672008446654,C
25660,2137.576340292488,A
25661,2137.67579528462,A
25662,2137.688357721057,A
25663,2137.7611715865955,A
25664,2137.8254551240584,C
25665,2138.026802030756,C
25666,2138.1512706603226,A
25667,2138.365090390458,A
25668,2138.4932208503224,B
25669,2138.5617719570505,A
25670,2138.570568172154,A
25671,2138.6849317670967,B
25672,2138.7345208039587,C
25673,2138.8725764512837,C
25674,2139.197855121975,D
25675,2139.2058977258,A
25676,2139.2671604861066,A
25677,2139.469333281596,A
25678,2139.4725207031647,A
25679,2139.479151156841,A
25680,2139.669303150889,A
25681,2139.73305991327,C
25682,2139.7593449118594,D
25683,2139.969127341404,D
25684,2140.019489751127,A
25685,2140.0291448027547,C
25686,2140.2988568993514,A
25687,2140.3302241568013,A
25688,2140.6413494987823,D
25689,2140.810062222109,A
25690,2140.9306767098146,D
25691,2140.999111822353,C
25692,2141.1008991965505,A
25693,2141.1322901276453,D
25694,2141.2186478354547,D
25695,2141.241882535956,A
25696,2141.2555255597185,C
25697,2141.410221476312,D
25698,2141.4882268765946,A
25699,2141.49579227952,D
25700,2141.6826965412165,A
25701,2141.70418010316,A
25702,2141.760463983015,B
25703,2141.971679206373,A
25704,2142.0271575645415,A
25705,2142.1120720673866,D
25706,2142.120082002663,A
25707,2142.390043435664,B
25708,2142.435470294482,D
25709,2142.4421323329616,A
25710,2142.4756244052583,A
25711,2142.5307514534243,D
25712,2142.669508802042,B
25713,2142.893283501824,A
25714,2142.9104190989888,A
25715,2143.035723072649,D
25716,2143.1220729891947,D
25717,2143.1976086073128,A
25718,2143.22468891496,B
25719,2143.2925099467807,C
25720,2143.2976502204588,A
25721,2143.3251179028107,D
25722,2143.348399896765,B
25723,2143.45342431395,D
25724,2143.5343579042374,C
25725,2143.5426388119035,B
25726,2143.5868828473376,B
25727,2143.6281046176287,D
25728,2143.6821785407637,A
25729,2143.698042927988,D
25730,2143.770808119833,C
25731,2143.783905517204,D
25732,2144.006954674646,D
25733,2144.2043458483045,D
25734,2144.455989997659,C
25735,2144.58420687344,A
25736,2144.620261354294,A
25737,2144.6935921404142,C
25738,2144.7295792248547,A
25739,2144.76559059447,D
25740,2144.8195680853614,C
25741,2144.8863011768035,D
25742,2144.9257753604693,D
25743,2144.9784872499245,D
25744,2145.0420712345262,A
25745,2145.1014454751125,D
25746,2145.1580827386165,D
25747,2145.214856482311,A
25748,2145.234547892756,A
25749,2145.2524146611577,A
25750,2145.323228890927,C
25751,2145.4682575462866,D
25752,2145.530002836371,D
25753,2145.571851844108,A
25754,2145.601056607696,B
25755,2145.6561835194493,A
25756,2145.6636585742012,A
25757,2145.8518984612347,D
25758,2145.8802885847585,A
25759,2145.9111454337603,C
25760,2145.9929552158887,C
25761,2146.007470282761,A
25762,2146.0657646417144,C
25763,2146.1372010348678,D
25764,2146.146477386539,C
25765,2146.2014058057835,A
25766,2146.305269599753,C
25767,2146.442639624494,A
25768,2146.7162262254533,C
25769,2146.8570804692345,B
25770,2146.8982885160353,A
25771,2147.1463451921736,D
25772,2147.169665327961,A
25773,2147.2334252187648,A
25774,2147.328993140909,C
25775,2147.500015971561,A
25776,2147.578064768171,D
25777,2147.6735576992464,A
25778,2147.802652654382,A
25779,2147.813341779205,A
25780,2147.8837958323606,D
25781,2147.9674796950726,D
25782,2148.058271448903,D
25783,2148.1078030614603,A
25784,2148.1910252658718,A
25785,2148.2716382461253,A
25786,2148.2766725719434,B
25787,2148.2921716369715,A
25788,2148.334131388068,B
25789,2148.4025482451552,A
25790,2148.4337692828785,A
25791,2148.4511718140466,A
25792,2148.4639327951427,A
25793,2148.497944763446,D
25794,2148.5572887830454,A
25795,2148.5891439312145,A
25796,2148.6299143099664,B
25797,2148.7377215780944,B
25798,2148.909432619072,C
25799,2148.9343659643805,D
25800,2148.971311022687,D
25801,2149.132958686065,B
25802,2149.193255920271,D
25803,2149.429822970838,C
25804,2149.579211917852,A
25805,2149.6170282504168,A
25806,2149.6920989341816,A
25807,2149.707595772425,C
25808,2149.760254053364,C
25809,2149.9377699935067,D
25810,2149.9523949637774,A
25811,2149.988349526324,A
25812,2150.0816850661527,D
